"Time	Open	High	Low	Close	Volume";Open;High;Low;Close
"2008-01-20 00:00	1.46029	1.46042	1.45496	1.45512	34364";;;;
"2008-01-21 00:00	1.45504	1.45668	1.43880	1.44013	862119";;;;
"2008-01-22 00:00	1.43990	1.46840	1.43621	1.46375	862854";;;;
"2008-01-23 00:00	1.46380	1.46460	1.45072	1.46010	864248";;;;
"2008-01-24 00:00	1.45990	1.47779	1.45874	1.47595	865640";;;;
"2008-01-25 00:00	1.47616	1.47736	1.46567	1.46807	797297";;;;
"2008-01-27 00:00	1.46779	1.47084	1.46588	1.46674	80059";;;;
"2008-01-28 00:00	1.46664	1.47977	1.46591	1.47730	869847";;;;
"2008-01-29 00:00	1.47714	1.47880	1.47346	1.47588	867431";;;;
"2008-01-30 00:00	1.47589	1.49073	1.47508	1.48278	869441";;;;
"2008-01-31 00:00	1.48296	1.49137	1.47994	1.48587	869665";;;;
"2008-02-01 00:00	1.48591	1.49468	1.47839	1.47995	817315";;;;
"2008-02-03 00:00	1.48036	1.48073	1.47895	1.48018	50130";;;;
"2008-02-04 00:00	1.48032	1.48482	1.47889	1.48158	865555";;;;
"2008-02-05 00:00	1.48174	1.48213	1.46185	1.46338	867876";;;;
"2008-02-06 00:00	1.46346	1.46699	1.45877	1.46211	867290";;;;
"2008-02-07 00:00	1.46208	1.46513	1.44366	1.44796	864104";;;;
"2008-02-08 00:00	1.44814	1.45475	1.44467	1.45030	817586";;;;
"2008-02-10 00:00	1.45127	1.45456	1.45076	1.45432	35519";;;;
"2008-02-11 00:00	1.45427	1.45786	1.44788	1.45015	867723";;;;
"2008-02-12 00:00	1.45018	1.46141	1.44933	1.45725	869639";;;;
"2008-02-13 00:00	1.45720	1.45988	1.45307	1.45631	867798";;;;
"2008-02-14 00:00	1.45610	1.46475	1.45581	1.46315	868278";;;;
"2008-02-15 00:00	1.46318	1.47084	1.46266	1.46802	802197";;;;
"2008-02-17 00:00	1.46790	1.46806	1.46595	1.46656	81946";;;;
"2008-02-18 00:00	1.46646	1.46901	1.46081	1.46544	865220";;;;
"2008-02-19 00:00	1.46534	1.47560	1.46445	1.47245	866638";;;;
"2008-02-20 00:00	1.47234	1.47329	1.46123	1.47108	862637";;;;
"2008-02-21 00:00	1.47119	1.48366	1.46986	1.48020	865769";;;;
"2008-02-22 00:00	1.48000	1.48614	1.47847	1.48235	814882";;;;
"2008-02-24 00:00	1.48363	1.48396	1.48180	1.48259	49798";;;;
"2008-02-25 00:00	1.48250	1.48440	1.47909	1.48245	866236";;;;
"2008-02-26 00:00	1.48245	1.50454	1.47754	1.49858	861347";;;;
"2008-02-27 00:00	1.49849	1.51435	1.49774	1.51177	859335";;;;
"2008-02-28 00:00	1.51177	1.52301	1.50706	1.51674	865092";;;;
"2008-02-29 00:00	1.51651	1.52383	1.51417	1.51770	814475";;;;
"2008-03-02 00:00	1.51928	1.52256	1.51854	1.52125	34501";;;;
"2008-03-03 00:00	1.52116	1.52734	1.51554	1.52023	865951";;;;
"2008-03-04 00:00	1.52044	1.52467	1.51706	1.51982	868390";;;;
"2008-03-05 00:00	1.51969	1.53015	1.51425	1.52823	866708";;;;
"2008-03-06 00:00	1.52818	1.53957	1.52678	1.53712	867921";;;;
"2008-03-07 00:00	1.53699	1.54591	1.53138	1.53540	803928";;;;
"2008-03-09 00:00	1.53607	1.54030	1.53544	1.53815	89254";;;;
"2008-03-10 00:00	1.53818	1.54003	1.53116	1.53394	867314";;;;
"2008-03-11 00:00	1.53398	1.54948	1.52812	1.53497	858234";;;;
"2008-03-12 00:00	1.53514	1.55725	1.53423	1.55227	866440";;;;
"2008-03-13 00:00	1.55229	1.56433	1.55184	1.55915	866072";;;;
"2008-03-14 00:00	1.55922	1.56869	1.55294	1.56714	773780";;;;
"2008-03-16 00:00	1.56745	1.58061	1.56709	1.57848	91707";;;;
"2008-03-17 00:00	1.57858	1.59021	1.56859	1.57379	871747";;;;
"2008-03-18 00:00	1.57362	1.58311	1.56081	1.56584	868066";;;;
"2008-03-19 00:00	1.56558	1.57852	1.55676	1.55814	868042";;;;
"2008-03-20 00:00	1.55828	1.56079	1.53926	1.54065	865254";;;;
"2008-03-21 00:00	1.54061	1.54739	1.54035	1.54269	767618";;;;
"2008-03-23 00:00	1.54349	1.54389	1.53976	1.53996	105749";;;;
"2008-03-24 00:00	1.53998	1.54543	1.53381	1.54325	867852";;;;
"2008-03-25 00:00	1.54314	1.56579	1.54079	1.56358	856518";;;;
"2008-03-26 00:00	1.56321	1.58582	1.55795	1.58234	857501";;;;
"2008-03-27 00:00	1.58239	1.58455	1.57237	1.57756	864800";;;;
"2008-03-28 00:00	1.57762	1.58387	1.57392	1.57918	802649";;;;
"2008-03-30 00:00	1.57956	1.57984	1.57931	1.57965	45815";;;;
"2008-03-31 00:00	1.57968	1.58974	1.57444	1.57715	861139";;;;
"2008-04-01 00:00	1.57708	1.57857	1.55612	1.56015	863418";;;;
"2008-04-02 00:00	1.56036	1.57007	1.55310	1.56519	863860";;;;
"2008-04-03 00:00	1.56515	1.56858	1.55073	1.56523	862854";;;;
"2008-04-04 00:00	1.56511	1.57726	1.56345	1.57352	763131";;;;
"2008-04-06 00:00	1.57302	1.57375	1.56964	1.57005	90623";;;;
"2008-04-07 00:00	1.57015	1.57883	1.56247	1.57727	864691";;;;
"2008-04-08 00:00	1.57712	1.57983	1.56718	1.57025	865639";;;;
"2008-04-09 00:00	1.57038	1.58645	1.56835	1.58407	865155";;;;
"2008-04-10 00:00	1.58388	1.59143	1.57221	1.57591	868681";;;;
"2008-04-11 00:00	1.57598	1.58564	1.57470	1.58091	773233";;;;
"2008-04-13 00:00	1.57834	1.57834	1.56684	1.56828	106530";;;;
"2008-04-14 00:00	1.56827	1.58867	1.56811	1.58236	864874";;;;
"2008-04-15 00:00	1.58237	1.58754	1.57486	1.57898	867814";;;;
"2008-04-16 00:00	1.57934	1.59786	1.57746	1.59156	864038";;;;
"2008-04-17 00:00	1.59167	1.59826	1.58446	1.58871	866876";;;;
"2008-04-18 00:00	1.58865	1.59566	1.57092	1.58120	801705";;;;
"2008-04-20 00:00	1.58086	1.58261	1.57924	1.58118	61494";;;;
"2008-04-21 00:00	1.58133	1.59466	1.57890	1.59097	867653";;;;
"2008-04-22 00:00	1.59105	1.60183	1.58307	1.59749	863739";;;;
"2008-04-23 00:00	1.59749	1.59977	1.58583	1.58760	869106";;;;
"2008-04-24 00:00	1.58721	1.58755	1.56331	1.56860	869979";;;;
"2008-04-25 00:00	1.56859	1.57063	1.55506	1.56276	804931";;;;
"2008-04-27 00:00	1.56242	1.56291	1.55892	1.56197	62736";;;;
"2008-04-28 00:00	1.56230	1.56924	1.55904	1.56485	866525";;;;
"2008-04-29 00:00	1.56509	1.56583	1.55384	1.55633	866876";;;;
"2008-04-30 00:00	1.55623	1.56415	1.55161	1.56290	865498";;;;
"2008-05-01 00:00	1.56272	1.56425	1.54273	1.54638	863145";;;;
"2008-05-02 00:00	1.54630	1.54978	1.53599	1.54218	804362";;;;
"2008-05-04 00:00	1.54270	1.54510	1.54204	1.54444	46487";;;;
"2008-05-05 00:00	1.54440	1.55211	1.54232	1.55152	865462";;;;
"2008-05-06 00:00	1.55148	1.55945	1.54495	1.55106	865881";;;;
"2008-05-07 00:00	1.55110	1.55181	1.53312	1.53406	865693";;;;
"2008-05-08 00:00	1.53414	1.54407	1.52825	1.54005	865593";;;;
"2008-05-09 00:00	1.54016	1.54886	1.53905	1.54811	774677";;;;
"2008-05-11 00:00	1.54831	1.54846	1.54384	1.54715	104572";;;;
"2008-05-12 00:00	1.54707	1.55699	1.53627	1.55150	861799";;;;
"2008-05-13 00:00	1.55134	1.55653	1.54275	1.54616	864181";;;;
"2008-05-14 00:00	1.54615	1.54860	1.53925	1.54587	864658";;;;
"2008-05-15 00:00	1.54580	1.55470	1.54173	1.54558	864536";;;;
"2008-05-16 00:00	1.54572	1.56019	1.54463	1.55748	802751";;;;
"2008-05-18 00:00	1.55779	1.55980	1.55687	1.55762	61437";;;;
"2008-05-19 00:00	1.55780	1.56333	1.54811	1.55303	867158";;;;
"2008-05-20 00:00	1.55299	1.56796	1.55035	1.56630	864382";;;;
"2008-05-21 00:00	1.56616	1.58009	1.56287	1.57843	868776";;;;
"2008-05-22 00:00	1.57839	1.58130	1.56893	1.57208	867555";;;;
"2008-05-23 00:00	1.57200	1.57939	1.56947	1.57578	808135";;;;
"2008-05-25 00:00	1.57652	1.57910	1.57457	1.57795	45590";;;;
"2008-05-26 00:00	1.57814	1.58003	1.57391	1.57857	865570";;;;
"2008-05-27 00:00	1.57878	1.58178	1.56695	1.56747	865088";;;;
"2008-05-28 00:00	1.56747	1.57600	1.56056	1.56496	861951";;;;
"2008-05-29 00:00	1.56508	1.56620	1.54800	1.55144	860065";;;;
"2008-05-30 00:00	1.55138	1.55682	1.54594	1.55493	773034";;;;
"2008-06-01 00:00	1.55512	1.55655	1.55433	1.55549	105505";;;;
"2008-06-02 00:00	1.55542	1.55881	1.54845	1.55334	864982";;;;
"2008-06-03 00:00	1.55329	1.56275	1.54085	1.54407	860363";;;;
"2008-06-04 00:00	1.54412	1.54825	1.54157	1.54230	862942";;;;
"2008-06-05 00:00	1.54251	1.56045	1.53633	1.55838	862057";;;;
"2008-06-06 00:00	1.55857	1.57780	1.55691	1.57748	799730";;;;
"2008-06-08 00:00	1.57831	1.57986	1.57614	1.57649	60708";;;;
"2008-06-09 00:00	1.57660	1.58432	1.55547	1.55819	862014";;;;
"2008-06-10 00:00	1.55809	1.56177	1.54371	1.54655	861823";;;;
"2008-06-11 00:00	1.54656	1.55868	1.54529	1.55350	861763";;;;
"2008-06-12 00:00	1.55333	1.55386	1.53764	1.54416	861445";;;;
"2008-06-13 00:00	1.54429	1.54621	1.53004	1.53770	803806";;;;
"2008-06-15 00:00	1.53826	1.54126	1.53683	1.53889	46267";;;;
"2008-06-16 00:00	1.53895	1.55188	1.53433	1.54634	861482";;;;
"2008-06-17 00:00	1.54632	1.55514	1.54607	1.55135	864320";;;;
"2008-06-18 00:00	1.55148	1.55798	1.54598	1.55706	860855";;;;
"2008-06-19 00:00	1.55694	1.55863	1.54631	1.54966	859717";;;;
"2008-06-20 00:00	1.54947	1.56510	1.54903	1.56028	772731";;;;
"2008-06-22 00:00	1.56153	1.56357	1.55917	1.56188	104432";;;;
"2008-06-23 00:00	1.56193	1.56247	1.54661	1.55145	860802";;;;
"2008-06-24 00:00	1.55152	1.56216	1.54876	1.55665	858824";;;;
"2008-06-25 00:00	1.55667	1.56872	1.55335	1.56659	859279";;;;
"2008-06-26 00:00	1.56677	1.57672	1.56249	1.57421	861131";;;;
"2008-06-27 00:00	1.57413	1.57924	1.57154	1.57906	800757";;;;
"2008-06-29 00:00	1.57789	1.57979	1.57701	1.57875	60755";;;;
"2008-06-30 00:00	1.57861	1.58359	1.57271	1.57466	859535";;;;
"2008-07-01 00:00	1.57462	1.58249	1.57210	1.58030	857791";;;;
"2008-07-02 00:00	1.58024	1.58917	1.57736	1.58775	853542";;;;
"2008-07-03 00:00	1.58762	1.59117	1.56708	1.57066	855442";;;;
"2008-07-04 00:00	1.57039	1.57262	1.56524	1.57029	797257";;;;
"2008-07-06 00:00	1.57002	1.57064	1.56487	1.56506	45897";;;;
"2008-07-07 00:00	1.56522	1.57533	1.56072	1.57230	857962";;;;
"2008-07-08 00:00	1.57208	1.57392	1.56333	1.56615	857260";;;;
"2008-07-09 00:00	1.56618	1.57494	1.56472	1.57287	855342";;;;
"2008-07-10 00:00	1.57297	1.58022	1.56876	1.57903	857107";;;;
"2008-07-11 00:00	1.57916	1.59472	1.57604	1.59368	768419";;;;
"2008-07-13 00:00	1.59498	1.59709	1.58789	1.58896	104289";;;;
"2008-07-14 00:00	1.58882	1.59350	1.58392	1.59058	858590";;;;
"2008-07-15 00:00	1.59050	1.60389	1.58643	1.59083	861112";;;;
"2008-07-16 00:00	1.59068	1.59477	1.57985	1.58340	856911";;;;
"2008-07-17 00:00	1.58312	1.58929	1.57815	1.58246	860126";;;;
"2008-07-18 00:00	1.58244	1.58867	1.58035	1.58448	796431";;;;
"2008-07-20 00:00	1.58418	1.58583	1.58265	1.58532	62031";;;;
"2008-07-21 00:00	1.58536	1.59319	1.58296	1.59253	857238";;;;
"2008-07-22 00:00	1.59269	1.59442	1.57536	1.57778	859225";;;;
"2008-07-23 00:00	1.57785	1.57989	1.56664	1.56790	858862";;;;
"2008-07-24 00:00	1.56784	1.57139	1.56253	1.56694	858084";;;;
"2008-07-25 00:00	1.56706	1.57537	1.56588	1.57043	796148";;;;
"2008-07-27 00:00	1.57047	1.57067	1.56801	1.56937	46611";;;;
"2008-07-28 00:00	1.56947	1.57683	1.56830	1.57413	858335";;;;
"2008-07-29 00:00	1.57406	1.57573	1.55493	1.55747	858334";;;;
"2008-07-30 00:00	1.55768	1.56166	1.55183	1.55745	853573";;;;
"2008-07-31 00:00	1.55736	1.56995	1.55554	1.55670	854897";;;;
"2008-08-01 00:00	1.55640	1.55886	1.55142	1.55609	769017";;;;
"2008-08-03 00:00	1.55638	1.55818	1.55586	1.55737	104617";;;;
"2008-08-04 00:00	1.55722	1.56306	1.55319	1.55398	858542";;;;
"2008-08-05 00:00	1.55400	1.55501	1.54442	1.54701	858719";;;;
"2008-08-06 00:00	1.54680	1.55167	1.53956	1.54268	851315";;;;
"2008-08-07 00:00	1.54264	1.55019	1.52343	1.52458	857383";;;;
"2008-08-08 00:00	1.52428	1.52497	1.49930	1.50032	795683";;;;
"2008-08-10 00:00	1.50000	1.50000	1.49026	1.49568	59445";;;;
"2008-08-11 00:00	1.49580	1.50835	1.48786	1.49019	854357";;;;
"2008-08-12 00:00	1.49022	1.49646	1.48112	1.49238	857018";;;;
"2008-08-13 00:00	1.49247	1.49796	1.48397	1.49009	860995";;;;
"2008-08-14 00:00	1.49004	1.49499	1.47486	1.47623	859210";;;;
"2008-08-15 00:00	1.47656	1.47928	1.46554	1.46856	796834";;;;
"2008-08-17 00:00	1.46988	1.47011	1.46960	1.46995	43270";;;;
"2008-08-18 00:00	1.46997	1.47679	1.46652	1.46821	858296";;;;
"2008-08-19 00:00	1.46833	1.48043	1.46272	1.47744	842447";;;;
"2008-08-20 00:00	1.47758	1.47843	1.46685	1.47745	854113";;;;
"2008-08-21 00:00	1.47722	1.49078	1.47398	1.48735	854364";;;;
"2008-08-22 00:00	1.48746	1.48949	1.47568	1.47909	765375";;;;
"2008-08-24 00:00	1.47803	1.47901	1.47130	1.47247	103927";;;;
"2008-08-25 00:00	1.47247	1.48067	1.46921	1.47114	854610";;;;
"2008-08-26 00:00	1.47117	1.47243	1.45655	1.46918	862453";;;;
"2008-08-27 00:00	1.46932	1.47761	1.46625	1.47561	863449";;;;
"2008-08-28 00:00	1.47542	1.48103	1.46691	1.47056	866092";;;;
"2008-08-29 00:00	1.47065	1.47674	1.46368	1.46714	801175";;;;
"2008-08-31 00:00	1.46748	1.47198	1.46311	1.46331	45836";;;;
"2008-09-01 00:00	1.46323	1.46686	1.45543	1.45813	863938";;;;
"2008-09-02 00:00	1.45805	1.45981	1.44626	1.45025	863938";;;;
"2008-09-03 00:00	1.45028	1.45259	1.43811	1.45121	865060";;;;
"2008-09-04 00:00	1.45111	1.45438	1.42108	1.42665	858402";;;;
"2008-09-05 00:00	1.42652	1.43462	1.41957	1.42666	775184";;;;
"2008-09-07 00:00	1.42658	1.43986	1.42658	1.43517	103594";;;;
"2008-09-08 00:00	1.43507	1.44280	1.40516	1.41048	864997";;;;
"2008-09-09 00:00	1.41051	1.42267	1.40435	1.41057	857514";;;;
"2008-09-10 00:00	1.41055	1.41796	1.39306	1.39422	858680";;;;
"2008-09-11 00:00	1.39411	1.40380	1.38778	1.39911	862384";;;;
"2008-09-12 00:00	1.39915	1.42325	1.39683	1.42204	801789";;;;
"2008-09-14 00:00	1.42253	1.43513	1.42253	1.43109	44498";;;;
"2008-09-15 00:00	1.43111	1.44821	1.40820	1.42199	860939";;;;
"2008-09-16 00:00	1.42200	1.42826	1.40699	1.41902	864281";;;;
"2008-09-17 00:00	1.41929	1.43837	1.40966	1.43353	861012";;;;
"2008-09-18 00:00	1.43358	1.45404	1.42107	1.42323	859302";;;;
"2008-09-19 00:00	1.42326	1.44975	1.41494	1.44646	772358";;;;
"2008-09-21 00:00	1.44698	1.45012	1.44330	1.44733	88370";;;;
"2008-09-22 00:00	1.44695	1.48640	1.44513	1.48158	861187";;;;
"2008-09-23 00:00	1.48156	1.48169	1.46195	1.46795	863949";;;;
"2008-09-24 00:00	1.46788	1.47451	1.45996	1.46571	865148";;;;
"2008-09-25 00:00	1.46573	1.47667	1.45584	1.46657	860876";;;;
"2008-09-26 00:00	1.46647	1.46777	1.45538	1.46108	771075";;;;
"2008-09-28 00:00	1.45811	1.45811	1.44795	1.44890	115698";;;;
"2008-09-29 00:00	1.44889	1.45675	1.43001	1.43855	1695439";;;;
"2008-09-30 00:00	1.43811	1.44243	1.40067	1.41210	880845";;;;
"2008-10-01 00:00	1.41210	1.41740	1.39370	1.39615	885295";;;;
"2008-10-02 00:00	1.39615	1.40145	1.37455	1.38125	907125";;;;
"2008-10-03 00:00	1.38125	1.39065	1.37025	1.37705	843617";;;;
"2008-10-05 00:00	1.36686	1.37040	1.36100	1.36450	63385";;;;
"2008-10-06 00:00	1.36450	1.36565	1.34430	1.35015	1123187";;;;
"2008-10-07 00:00	1.35015	1.37425	1.34815	1.35975	815313";;;;
"2008-10-08 00:00	1.35984	1.37535	1.35429	1.35926	693432";;;;
"2008-10-09 00:00	1.35927	1.37812	1.35510	1.35542	178124";;;;
"2008-10-10 00:00	1.35560	1.36407	1.32592	1.34091	128663";;;;
"2008-10-12 00:00	1.35653	1.36181	1.35412	1.35682	63296";;;;
"2008-10-13 00:00	1.35657	1.36823	1.34498	1.36346	175045";;;;
"2008-10-14 00:00	1.36319	1.37639	1.35348	1.35781	172273";;;;
"2008-10-15 00:00	1.35780	1.36847	1.34210	1.34652	173153";;;;
"2008-10-16 00:00	1.34654	1.35329	1.33467	1.34690	174898";;;;
"2008-10-17 00:00	1.34719	1.35080	1.33846	1.34052	149634";;;;
"2008-10-19 00:00	1.34216	1.34675	1.33917	1.34519	108912";;;;
"2008-10-20 00:00	1.34523	1.35299	1.32871	1.33235	712027";;;;
"2008-10-21 00:00	1.33237	1.33404	1.29995	1.30132	712508";;;;
"2008-10-22 00:00	1.30122	1.30144	1.27257	1.28047	713232";;;;
"2008-10-23 00:00	1.28047	1.30016	1.27319	1.28475	713523";;;;
"2008-10-24 00:00	1.28471	1.28918	1.24941	1.26190	648628";;;;
"2008-10-26 00:00	1.25557	1.26774	1.25293	1.25960	75422";;;;
"2008-10-27 00:00	1.25989	1.26256	1.23331	1.24045	1409145";;;;
"2008-10-28 00:00	1.24060	1.28374	1.23290	1.27405	709213";;;;
"2008-10-29 00:00	1.27405	1.30905	1.26235	1.30550	673240";;;;
"2008-10-30 00:00	1.30550	1.32850	1.27445	1.27830	657516";;;;
"2008-10-31 00:00	1.27830	1.28735	1.26675	1.27330	524940";;;;
"2008-11-02 00:00	1.27450	1.27945	1.27355	1.27940	15471";;;;
"2008-11-03 00:00	1.27940	1.28985	1.25750	1.25910	728008";;;;
"2008-11-04 00:00	1.25910	1.30480	1.25250	1.29525	920025";;;;
"2008-11-05 00:00	1.29520	1.31145	1.27925	1.29060	863462";;;;
"2008-11-06 00:00	1.29060	1.29320	1.26625	1.26640	822782";;;;
"2008-11-07 00:00	1.26640	1.28500	1.26520	1.27160	700299";;;;
"2008-11-09 00:00	1.28160	1.28865	1.27750	1.28850	42155";;;;
"2008-11-10 00:00	1.28850	1.29270	1.26955	1.27000	685775";;;;
"2008-11-11 00:00	1.27005	1.28000	1.24760	1.25325	633944";;;;
"2008-11-12 00:00	1.25330	1.26310	1.24365	1.24585	690368";;;;
"2008-11-13 00:00	1.24585	1.28525	1.23880	1.27370	507175";;;;
"2008-11-14 00:00	1.27365	1.27990	1.25765	1.26025	664587";;;;
"2008-11-16 00:00	1.25297	1.25820	1.25115	1.25440	38586";;;;
"2008-11-17 00:00	1.25440	1.27415	1.25275	1.26160	613809";;;;
"2008-11-18 00:00	1.26165	1.27000	1.25665	1.26210	691371";;;;
"2008-11-19 00:00	1.26210	1.28140	1.24720	1.25155	566775";;;;
"2008-11-20 00:00	1.25155	1.25935	1.24230	1.24335	558165";;;;
"2008-11-21 00:00	1.24335	1.26375	1.24330	1.25855	567137";;;;
"2008-11-23 00:00	1.25850	1.26535	1.25835	1.26060	23180";;;;
"2008-11-24 00:00	1.26053	1.29600	1.25670	1.28720	890114";;;;
"2008-11-25 00:00	1.28730	1.30810	1.28035	1.30180	727302";;;;
"2008-11-26 00:00	1.30180	1.30270	1.28190	1.28955	761011";;;;
"2008-11-27 00:00	1.28965	1.29680	1.28590	1.28895	690571";;;;
"2008-11-28 00:00	1.28895	1.29570	1.26450	1.26890	693774";;;;
"2008-11-30 00:00	1.27093	1.27115	1.26530	1.26630	20542";;;;
"2008-12-01 00:00	1.26625	1.27035	1.25810	1.26145	752047";;;;
"2008-12-02 00:00	1.26150	1.27655	1.25620	1.26845	719626";;;;
"2008-12-03 00:00	1.26850	1.27415	1.26020	1.26835	824902";;;;
"2008-12-04 00:00	1.26830	1.28475	1.25490	1.27385	844420";;;;
"2008-12-05 00:00	1.27390	1.27990	1.26270	1.27198	696519";;;;
"2008-12-07 00:00	1.27254	1.27630	1.27155	1.27610	11192";;;;
"2008-12-08 00:00	1.27610	1.29675	1.27395	1.29110	819611";;;;
"2008-12-09 00:00	1.29110	1.30005	1.27980	1.29310	933608";;;;
"2008-12-10 00:00	1.29310	1.30700	1.29035	1.30200	996480";;;;
"2008-12-11 00:00	1.30200	1.34030	1.30150	1.33195	766994";;;;
"2008-12-12 00:00	1.33195	1.34150	1.32505	1.33682	487267";;;;
"2008-12-14 00:00	1.33661	1.34610	1.33637	1.34450	21919";;;;
"2008-12-15 00:00	1.34450	1.37260	1.34300	1.36925	658455";;;;
"2008-12-16 00:00	1.36930	1.41475	1.36300	1.40660	733798";;;;
"2008-12-17 00:00	1.40660	1.44550	1.40070	1.44325	631334";;;;
"2008-12-18 00:00	1.44315	1.46925	1.41875	1.42435	473721";;;;
"2008-12-19 00:00	1.42445	1.43045	1.38265	1.39110	462905";;;;
"2008-12-21 00:00	1.39315	1.40453	1.39076	1.40050	28113";;;;
"2008-12-22 00:00	1.40050	1.41245	1.39025	1.39700	541230";;;;
"2008-12-23 00:00	1.39710	1.40210	1.39135	1.39405	466108";;;;
"2008-12-24 00:00	1.39405	1.40190	1.39350	1.39818	297671";;;;
"2008-12-25 00:00	1.39820	1.40465	1.39757	1.40070	461812";;;;
"2008-12-26 00:00	1.40070	1.41155	1.39895	1.40182	125404";;;;
"2008-12-28 00:00	1.40600	1.41335	1.40568	1.41240	21244";;;;
"2008-12-29 00:00	1.41240	1.43625	1.39165	1.40625	614963";;;;
"2008-12-30 00:00	1.40630	1.42210	1.39880	1.41310	495191";;;;
"2008-12-31 00:00	1.41310	1.41415	1.38505	1.39682	361713";;;;
"2009-01-01 00:00	1.39684	1.40707	1.39600	1.40150	479132";;;;
"2009-01-02 00:00	1.40150	1.40150	1.38385	1.39185	382996";;;;
"2009-01-04 00:00	1.38977	1.39610	1.38743	1.39435	20715";;;;
"2009-01-05 00:00	1.39435	1.39510	1.35495	1.35910	553175";;;;
"2009-01-06 00:00	1.35910	1.36175	1.33130	1.34785	638062";;;;
"2009-01-07 00:00	1.34785	1.37470	1.34320	1.35765	750272";;;;
"2009-01-08 00:00	1.35765	1.37965	1.35345	1.36645	738204";;;;
"2009-01-09 00:00	1.36650	1.37305	1.34150	1.34672	456312";;;;
"2009-01-11 00:00	1.34688	1.34735	1.33790	1.34070	28762";;;;
"2009-01-12 00:00	1.34075	1.34455	1.32938	1.33080	605674";;;;
"2009-01-13 00:00	1.33090	1.33370	1.31402	1.32135	721522";;;;
"2009-01-14 00:00	1.32135	1.33370	1.30940	1.31725	634383";;;;
"2009-01-15 00:00	1.31725	1.32340	1.30247	1.31475	805227";;;;
"2009-01-16 00:00	1.31475	1.33425	1.31475	1.32640	658503";;;;
"2009-01-18 00:00	1.33352	1.33845	1.33150	1.33250	35993";;;;
"2009-01-19 00:00	1.33250	1.33775	1.29915	1.30055	608780";;;;
"2009-01-20 00:00	1.30055	1.30475	1.28470	1.28825	622061";;;;
"2009-01-21 00:00	1.28825	1.30855	1.28235	1.29775	663406";;;;
"2009-01-22 00:00	1.29780	1.30820	1.29085	1.29905	570138";;;;
"2009-01-23 00:00	1.29905	1.30345	1.27675	1.29725	512916";;;;
"2009-01-25 00:00	1.29621	1.29666	1.28705	1.28775	19692";;;;
"2009-01-26 00:00	1.28775	1.32355	1.28610	1.31615	736340";;;;
"2009-01-27 00:00	1.31630	1.33290	1.31165	1.31815	762054";;;;
"2009-01-28 00:00	1.31810	1.33230	1.31015	1.31190	863394";;;;
"2009-01-29 00:00	1.31185	1.31790	1.28825	1.28870	771372";;;;
"2009-01-30 00:00	1.28870	1.29285	1.27625	1.28105	723585";;;;
"2009-02-01 00:00	1.27672	1.27825	1.27365	1.27400	35452";;;;
"2009-02-02 00:00	1.27405	1.28985	1.27055	1.28330	645113";;;;
"2009-02-03 00:00	1.28340	1.30565	1.28010	1.29660	730079";;;;
"2009-02-04 00:00	1.29665	1.30705	1.28080	1.28105	709563";;;;
"2009-02-05 00:00	1.28115	1.29050	1.27615	1.27885	683698";;;;
"2009-02-06 00:00	1.27885	1.29925	1.27470	1.29380	593180";;;;
"2009-02-08 00:00	1.29610	1.29920	1.29443	1.29745	41445";;;;
"2009-02-09 00:00	1.29745	1.30925	1.28720	1.28970	854273";;;;
"2009-02-10 00:00	1.28970	1.30735	1.28095	1.28810	839023";;;;
